order_id,order_date,ship_date,ship_mode,customer_id,segment,region,product_id,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-000182,2026-04-11,2026-04-14,Standard Class,CUST-00200,Consumer,East,PROD-0182,Furniture,Furnishings,9,672.86,0.1,5450.17,1640.86
ORD-000183,2024-10-25,2024-10-26,Standard Class,CUST-00651,Consumer,South,PROD-0183,Technology,Phones,4,698.31,0.1,2513.92,-18.61
ORD-000184,2024-03-17,2024-03-22,Standard Class,CUST-00337,Consumer,West,PROD-0184,Office Supplies,Paper,8,693.45,0.1,4992.84,454.2
ORD-000185,2025-08-03,2025-08-06,Second Class,CUST-00378,Corporate,South,PROD-0185,Furniture,Tables,7,42.55,0.3,208.49,62.41
ORD-000186,2024-10-13,2024-10-16,Second Class,CUST-00288,Corporate,East,PROD-0186,Technology,Accessories,2,119.65,0.0,239.3,87.12
ORD-000187,2023-07-02,2023-07-03,Second Class,CUST-00790,Consumer,West,PROD-0187,Office Supplies,Storage,4,220.42,0.0,881.68,-1.12
ORD-000188,2024-11-16,2024-11-17,First Class,CUST-00497,Home Office,West,PROD-0188,Office Supplies,Storage,9,491.89,0.1,3984.31,41.96
ORD-000189,2023-10-29,2023-11-04,Standard Class,CUST-00235,Consumer,South,PROD-0189,Technology,Copiers,9,843.96,0.0,7595.64,-133.63
ORD-000190,2024-06-24,2024-06-29,Standard Class,CUST-00088,Consumer,West,PROD-0190,Technology,Machines,6,490.3,0.0,2941.8,453.57
ORD-000191,2024-12-03,2024-12-09,Second Class,CUST-00128,Home Office,West,PROD-0191,Office Supplies,Labels,5,148.26,0.0,741.3,-70.67
ORD-000192,2023-05-09,2023-05-13,Standard Class,CUST-00874,Consumer,South,PROD-0192,Technology,Phones,2,187.61,0.0,375.22,100.01
ORD-000193,2023-08-19,2023-08-22,Standard Class,CUST-00598,Corporate,South,PROD-0193,Furniture,Chairs,10,686.09,0.0,6860.9,1872.11
ORD-000194,2025-11-03,2025-11-04,Standard Class,CUST-00070,Consumer,South,PROD-0194,Technology,Phones,8,454.33,0.0,3634.64,336.89
ORD-000195,2026-03-01,2026-03-05,Second Class,CUST-00822,Consumer,Central,PROD-0195,Technology,Accessories,8,164.64,0.0,1317.12,-21.81
ORD-000196,2023-07-07,2023-07-08,Standard Class,CUST-00515,Home Office,Central,PROD-0196,Office Supplies,Binders,8,98.2,0.0,785.6,197.56
ORD-000197,2025-02-04,2025-02-06,Standard Class,CUST-00319,Consumer,Central,PROD-0197,Office Supplies,Storage,3,57.4,0.0,172.2,50.36
ORD-000198,2025-09-24,2025-09-29,Standard Class,CUST-00183,Consumer,Central,PROD-0198,Technology,Copiers,1,393.45,0.0,393.45,4.05
ORD-000199,2025-02-01,2025-02-05,Second Class,CUST-00401,Home Office,East,PROD-0199,Technology,Machines,6,574.38,0.15,2929.34,-119.61
ORD-000200,2023-03-19,2023-03-23,Standard Class,CUST-00573,Corporate,West,PROD-0200,Office Supplies,Binders,10,304.39,0.0,3043.9,-267.57
ORD-000201,2023-09-11,2023-09-17,First Class,CUST-00426,Consumer,Central,PROD-0201,Office Supplies,Binders,3,389.54,0.2,934.9,300.07
ORD-000202,2023-02-18,2023-02-23,Standard Class,CUST-00743,Consumer,South,PROD-0202,Office Supplies,Labels,7,449.33,0.0,3145.31,832.73
ORD-000203,2025-03-19,2025-03-25,First Class,CUST-00548,Consumer,South,PROD-0203,Furniture,Furnishings,5,66.72,0.0,333.6,13.71
ORD-000204,2026-05-28,2026-06-04,Standard Class,CUST-00182,Consumer,West,PROD-0204,Furniture,Furnishings,10,761.09,0.0,7610.9,-165.99
ORD-000205,2026-06-05,2026-06-08,Standard Class,CUST-00519,Consumer,Central,PROD-0205,Furniture,Tables,6,810.35,0.0,4862.1,1127.5
ORD-000206,2026-03-17,2026-03-24,Second Class,CUST-00142,Home Office,West,PROD-0206,Technology,Phones,9,447.56,0.3,2819.63,-77.59
ORD-000207,2025-09-10,2025-09-11,Standard Class,CUST-00425,Corporate,East,PROD-0207,Office Supplies,Binders,1,140.37,0.0,140.37,3.58
ORD-000208,2023-11-23,2023-11-29,First Class,CUST-00043,Consumer,South,PROD-0208,Office Supplies,Binders,9,713.57,0.0,6422.13,1325.85
ORD-000209,2023-07-17,2023-07-19,First Class,CUST-00066,Home Office,East,PROD-0209,Office Supplies,Labels,10,418.75,0.0,4187.5,944.23
ORD-000210,2026-01-14,2026-01-18,Standard Class,CUST-00704,Home Office,West,PROD-0210,Furniture,Furnishings,3,708.72,0.0,2126.16,62.32
ORD-000211,2024-06-15,2024-06-17,Standard Class,CUST-00079,Consumer,West,PROD-0211,Office Supplies,Art,6,149.65,0.0,897.9,335.2
ORD-000212,2024-11-10,2024-11-12,Standard Class,CUST-00899,Corporate,Central,PROD-0212,Technology,Phones,8,257.78,0.0,2062.24,616.96
ORD-000213,2024-11-09,2024-11-13,Standard Class,CUST-00779,Consumer,West,PROD-0213,Office Supplies,Storage,8,172.12,0.0,1376.96,107.86
ORD-000214,2023-06-13,2023-06-18,First Class,CUST-00210,Consumer,Central,PROD-0214,Office Supplies,Binders,10,405.6,0.0,4056.0,-68.88
ORD-000215,2025-04-27,2025-04-30,Standard Class,CUST-00220,Consumer,West,PROD-0215,Office Supplies,Storage,1,34.88,0.0,34.88,9.29
ORD-000216,2024-11-18,2024-11-21,Second Class,CUST-00887,Consumer,South,PROD-0216,Office Supplies,Storage,1,378.9,0.5,189.45,44.32
ORD-000217,2023-09-26,2023-09-28,Standard Class,CUST-00795,Consumer,West,PROD-0217,Furniture,Tables,5,505.98,0.0,2529.9,656.96
ORD-000218,2025-07-18,2025-07-20,First Class,CUST-00372,Consumer,Central,PROD-0218,Furniture,Chairs,6,489.01,0.1,2640.65,150.98
ORD-000219,2025-07-31,2025-08-04,First Class,CUST-00476,Consumer,South,PROD-0219,Office Supplies,Labels,10,223.68,0.0,2236.8,-126.18
ORD-000220,2025-09-07,2025-09-10,Second Class,CUST-00279,Consumer,Central,PROD-0220,Furniture,Chairs,6,665.57,0.15,3394.41,1092.55
ORD-000221,2025-07-19,2025-07-20,Second Class,CUST-00156,Consumer,West,PROD-0221,Furniture,Furnishings,7,154.58,0.1,973.85,385.52
ORD-000222,2025-05-04,2025-05-11,Standard Class,CUST-00533,Consumer,East,PROD-0222,Office Supplies,Paper,3,688.02,0.0,2064.06,577.16
ORD-000223,2024-04-04,2024-04-05,Standard Class,CUST-00737,Corporate,South,PROD-0223,Technology,Machines,6,605.31,0.0,3631.86,-161.64
ORD-000224,2025-06-06,2025-06-12,Standard Class,CUST-00542,Corporate,East,PROD-0224,Office Supplies,Art,11,383.18,0.0,4214.98,1137.84
ORD-000225,2023-06-03,2023-06-09,First Class,CUST-00275,Home Office,Central,PROD-0225,Office Supplies,Binders,9,756.32,0.5,3403.44,717.01
ORD-000226,2026-01-01,2026-01-04,Standard Class,CUST-00120,Corporate,South,PROD-0226,Office Supplies,Binders,6,112.62,0.0,675.72,21.39
ORD-000227,2023-09-22,2023-09-23,Standard Class,CUST-00334,Corporate,West,PROD-0227,Office Supplies,Binders,9,48.09,0.2,346.25,112.92
ORD-000228,2026-02-24,2026-03-03,Standard Class,CUST-00035,Corporate,West,PROD-0228,Furniture,Chairs,11,895.92,0.2,7884.1,1267.15
ORD-000229,2025-10-09,2025-10-14,Standard Class,CUST-00480,Home Office,South,PROD-0229,Office Supplies,Binders,1,27.5,0.1,24.75,-1.46
ORD-000230,2024-03-13,2024-03-17,Standard Class,CUST-00232,Home Office,Central,PROD-0230,Office Supplies,Binders,5,570.02,0.0,2850.1,716.28
ORD-000231,2023-05-12,2023-05-19,Standard Class,CUST-00854,Consumer,South,PROD-0231,Office Supplies,Art,2,248.05,0.0,496.1,194.43
ORD-000232,2026-01-15,2026-01-21,Standard Class,CUST-00730,Consumer,West,PROD-0232,Furniture,Chairs,11,130.32,0.0,1433.52,553.0
ORD-000233,2023-04-03,2023-04-08,Standard Class,CUST-00653,Consumer,South,PROD-0233,Office Supplies,Storage,6,769.45,0.0,4616.7,1461.92
ORD-000234,2024-02-08,2024-02-12,Standard Class,CUST-00363,Corporate,East,PROD-0234,Office Supplies,Labels,6,838.92,0.0,5033.52,-284.16
ORD-000235,2024-07-06,2024-07-07,First Class,CUST-00397,Corporate,Central,PROD-0235,Furniture,Bookcases,11,45.14,0.0,496.54,181.09
ORD-000236,2023-01-01,2023-01-05,Standard Class,CUST-00445,Corporate,South,PROD-0236,Technology,Copiers,1,742.29,0.3,519.6,161.39
ORD-000237,2024-06-03,2024-06-04,Second Class,CUST-00850,Consumer,Central,PROD-0237,Office Supplies,Labels,2,107.47,0.0,214.94,27.54
ORD-000238,2024-08-16,2024-08-21,Standard Class,CUST-00378,Corporate,South,PROD-0238,Furniture,Furnishings,3,322.52,0.3,677.29,158.68
ORD-000239,2023-04-15,2023-04-17,Second Class,CUST-00118,Consumer,East,PROD-0239,Office Supplies,Storage,9,553.25,0.2,3983.4,1043.6
ORD-000240,2024-10-28,2024-11-02,Standard Class,CUST-00081,Corporate,Central,PROD-0240,Technology,Accessories,9,382.72,0.0,3444.48,492.56
ORD-000241,2025-09-12,2025-09-17,Second Class,CUST-00505,Consumer,Central,PROD-0241,Furniture,Chairs,6,761.82,0.1,4113.83,472.95
ORD-000242,2024-09-02,2024-09-07,Standard Class,CUST-00866,Corporate,West,PROD-0242,Office Supplies,Labels,3,407.86,0.0,1223.58,342.21
ORD-000243,2023-01-23,2023-01-26,Second Class,CUST-00679,Corporate,Central,PROD-0243,Office Supplies,Paper,2,154.34,0.0,308.68,-8.86
ORD-000244,2025-04-12,2025-04-13,Standard Class,CUST-00419,Corporate,East,PROD-0244,Technology,Machines,11,350.36,0.15,3275.87,648.6
ORD-000245,2025-05-30,2025-06-05,Standard Class,CUST-00486,Home Office,West,PROD-0245,Technology,Copiers,1,99.21,0.0,99.21,38.3
ORD-000246,2025-07-14,2025-07-17,Standard Class,CUST-00363,Consumer,South,PROD-0246,Office Supplies,Labels,11,148.22,0.0,1630.42,453.43
ORD-000247,2025-06-29,2025-07-04,Same Day,CUST-00869,Consumer,West,PROD-0247,Office Supplies,Labels,3,800.12,0.1,2160.32,676.94
ORD-000248,2024-01-04,2024-01-09,Standard Class,CUST-00068,Consumer,East,PROD-0248,Office Supplies,Art,5,142.96,0.0,714.8,122.13
ORD-000249,2025-03-31,2025-04-03,Second Class,CUST-00762,Home Office,West,PROD-0249,Technology,Machines,1,459.16,0.1,413.24,7.24
ORD-000250,2023-05-19,2023-05-26,Same Day,CUST-00111,Corporate,South,PROD-0250,Office Supplies,Binders,2,442.56,0.0,885.12,351.33
ORD-000251,2023-04-14,2023-04-20,Standard Class,CUST-00284,Consumer,Central,PROD-0251,Office Supplies,Paper,5,430.61,0.0,2153.05,29.87
ORD-000252,2023-03-05,2023-03-08,First Class,CUST-00661,Corporate,West,PROD-0252,Technology,Machines,6,712.51,0.0,4275.06,1270.14
ORD-000253,2025-11-09,2025-11-10,Standard Class,CUST-00304,Consumer,West,PROD-0253,Technology,Copiers,4,777.88,0.0,3111.52,272.77
ORD-000254,2026-01-30,2026-02-02,Standard Class,CUST-00761,Consumer,Central,PROD-0254,Furniture,Furnishings,3,521.66,0.2,1251.98,488.74
ORD-000255,2023-03-23,2023-03-27,Same Day,CUST-00048,Corporate,Central,PROD-0255,Technology,Machines,9,58.23,0.0,524.07,115.35
ORD-000256,2025-01-06,2025-01-09,Same Day,CUST-00701,Consumer,Central,PROD-0256,Office Supplies,Storage,7,22.11,0.0,154.77,37.74
ORD-000257,2024-11-13,2024-11-16,Standard Class,CUST-00194,Consumer,South,PROD-0257,Office Supplies,Paper,9,254.49,0.0,2290.41,867.43
ORD-000258,2026-04-01,2026-04-04,Standard Class,CUST-00579,Consumer,East,PROD-0258,Furniture,Tables,1,310.9,0.1,279.81,-18.32
ORD-000259,2023-05-21,2023-05-26,Second Class,CUST-00703,Home Office,Central,PROD-0259,Technology,Phones,8,362.19,0.1,2607.77,104.75
ORD-000260,2024-02-18,2024-02-25,First Class,CUST-00685,Consumer,South,PROD-0260,Furniture,Bookcases,2,10.45,0.0,20.9,6.99
ORD-000261,2025-12-25,2025-12-26,Standard Class,CUST-00450,Corporate,South,PROD-0261,Office Supplies,Paper,10,365.57,0.0,3655.7,59.19
ORD-000262,2023-10-22,2023-10-25,First Class,CUST-00733,Consumer,South,PROD-0262,Technology,Accessories,7,431.41,0.0,3019.87,665.09
ORD-000263,2024-03-12,2024-03-17,Standard Class,CUST-00337,Corporate,Central,PROD-0263,Office Supplies,Labels,7,455.26,0.0,3186.82,614.84
ORD-000264,2024-10-21,2024-10-23,First Class,CUST-00022,Home Office,West,PROD-0264,Furniture,Furnishings,4,132.87,0.15,451.76,16.13
ORD-000265,2025-04-29,2025-05-01,Standard Class,CUST-00241,Consumer,South,PROD-0265,Technology,Phones,10,705.8,0.1,6352.2,1249.75
ORD-000266,2023-07-28,2023-08-04,Second Class,CUST-00157,Consumer,West,PROD-0266,Office Supplies,Binders,11,744.91,0.0,8194.01,1495.34
ORD-000267,2024-03-03,2024-03-07,First Class,CUST-00624,Consumer,Central,PROD-0267,Technology,Machines,8,867.85,0.0,6942.8,1690.64
ORD-000268,2023-08-06,2023-08-11,Standard Class,CUST-00023,Corporate,East,PROD-0268,Office Supplies,Storage,5,643.18,0.1,2894.31,1108.59
ORD-000269,2024-06-06,2024-06-07,Standard Class,CUST-00723,Consumer,West,PROD-0269,Office Supplies,Binders,5,48.13,0.0,240.65,91.06
ORD-000270,2024-06-23,2024-06-24,Standard Class,CUST-00892,Consumer,South,PROD-0270,Office Supplies,Paper,7,691.97,0.0,4843.79,1506.85
ORD-000271,2023-01-31,2023-02-02,First Class,CUST-00100,Consumer,West,PROD-0271,Furniture,Chairs,7,548.94,0.0,3842.58,-121.81
ORD-000272,2023-10-01,2023-10-04,Second Class,CUST-00438,Consumer,South,PROD-0272,Office Supplies,Art,1,801.74,0.0,801.74,67.26
ORD-000273,2023-02-18,2023-02-24,Second Class,CUST-00525,Consumer,South,PROD-0273,Technology,Phones,5,820.41,0.15,3486.74,888.04
ORD-000274,2024-02-02,2024-02-04,First Class,CUST-00884,Consumer,Central,PROD-0274,Furniture,Bookcases,8,653.75,0.2,4184.0,-331.25
ORD-000275,2025-05-07,2025-05-13,Standard Class,CUST-00604,Consumer,South,PROD-0275,Technology,Machines,10,772.13,0.0,7721.3,-477.23
ORD-000276,2023-06-24,2023-06-30,Standard Class,CUST-00665,Consumer,West,PROD-0276,Office Supplies,Labels,1,666.43,0.0,666.43,147.23
ORD-000277,2023-01-12,2023-01-15,Second Class,CUST-00160,Home Office,Central,PROD-0277,Office Supplies,Labels,11,747.64,0.1,7401.64,337.31
ORD-000278,2025-12-04,2025-12-10,First Class,CUST-00226,Corporate,Central,PROD-0278,Furniture,Furnishings,7,606.12,0.0,4242.84,1676.36
ORD-000279,2024-09-22,2024-09-27,Standard Class,CUST-00278,Corporate,West,PROD-0279,Office Supplies,Art,9,188.46,0.1,1526.53,320.37
ORD-000280,2023-01-26,2023-01-27,First Class,CUST-00360,Consumer,Central,PROD-0280,Technology,Phones,4,352.41,0.1,1268.68,38.0
ORD-000281,2025-12-08,2025-12-15,First Class,CUST-00489,Consumer,West,PROD-0281,Technology,Copiers,2,622.64,0.3,871.7,129.58
ORD-000282,2023-12-27,2023-12-30,Second Class,CUST-00736,Consumer,West,PROD-0282,Furniture,Chairs,10,613.26,0.0,6132.6,229.06
ORD-000283,2024-08-20,2024-08-26,Standard Class,CUST-00518,Consumer,West,PROD-0283,Office Supplies,Paper,8,192.22,0.0,1537.76,494.89
ORD-000284,2023-11-27,2023-12-02,Standard Class,CUST-00867,Home Office,South,PROD-0284,Office Supplies,Art,8,641.99,0.5,2567.96,474.48
ORD-000285,2026-03-08,2026-03-13,Second Class,CUST-00154,Consumer,Central,PROD-0285,Office Supplies,Storage,6,175.15,0.15,893.27,316.17
ORD-000286,2024-09-10,2024-09-13,Standard Class,CUST-00008,Corporate,West,PROD-0286,Office Supplies,Paper,4,226.37,0.1,814.93,190.12
ORD-000287,2023-07-06,2023-07-10,First Class,CUST-00548,Corporate,West,PROD-0287,Office Supplies,Labels,5,342.4,0.0,1712.0,517.67
ORD-000288,2023-06-19,2023-06-23,Standard Class,CUST-00155,Home Office,South,PROD-0288,Furniture,Bookcases,9,365.47,0.2,2631.38,-262.56
ORD-000289,2025-01-09,2025-01-10,Standard Class,CUST-00601,Home Office,Central,PROD-0289,Furniture,Bookcases,7,337.69,0.0,2363.83,655.09
ORD-000290,2024-12-18,2024-12-19,Standard Class,CUST-00324,Corporate,East,PROD-0290,Technology,Copiers,1,220.16,0.0,220.16,79.06
ORD-000291,2023-11-11,2023-11-14,Standard Class,CUST-00749,Home Office,West,PROD-0291,Technology,Phones,9,855.66,0.0,7700.94,911.08
ORD-000292,2025-08-04,2025-08-09,Standard Class,CUST-00303,Consumer,Central,PROD-0292,Office Supplies,Paper,7,852.08,0.2,4771.65,523.56
ORD-000293,2023-05-12,2023-05-19,Standard Class,CUST-00368,Consumer,South,PROD-0293,Office Supplies,Paper,3,536.45,0.0,1609.35,350.87
ORD-000294,2024-04-19,2024-04-23,Standard Class,CUST-00283,Consumer,East,PROD-0294,Office Supplies,Storage,8,47.64,0.1,343.01,98.43
ORD-000295,2024-06-19,2024-06-21,Standard Class,CUST-00628,Consumer,East,PROD-0295,Technology,Accessories,7,838.25,0.0,5867.75,1017.18
ORD-000296,2024-11-11,2024-11-12,Second Class,CUST-00680,Consumer,West,PROD-0296,Office Supplies,Art,7,187.2,0.0,1310.4,155.6
ORD-000297,2024-01-19,2024-01-22,Second Class,CUST-00420,Consumer,South,PROD-0297,Furniture,Furnishings,9,764.34,0.0,6879.06,354.03
ORD-000298,2024-12-02,2024-12-07,Standard Class,CUST-00379,Consumer,Central,PROD-0298,Technology,Machines,6,368.15,0.0,2208.9,621.23
ORD-000299,2023-11-06,2023-11-11,Second Class,CUST-00032,Consumer,Central,PROD-0299,Furniture,Furnishings,11,245.77,0.0,2703.47,93.06
ORD-000300,2023-01-10,2023-01-16,Second Class,CUST-00869,Consumer,South,PROD-0300,Office Supplies,Art,6,703.76,0.1,3800.3,-53.03
ORD-000301,2026-01-09,2026-01-10,Standard Class,CUST-00198,Consumer,South,PROD-0001,Office Supplies,Paper,1,114.22,0.0,114.22,37.15
ORD-000302,2023-11-09,2023-11-10,Standard Class,CUST-00340,Consumer,East,PROD-0002,Furniture,Chairs,4,145.81,0.0,583.24,164.68
ORD-000303,2023-06-24,2023-06-29,Standard Class,CUST-00544,Consumer,East,PROD-0003,Technology,Phones,4,349.0,0.0,1396.0,446.02
ORD-000304,2024-05-02,2024-05-08,Standard Class,CUST-00315,Consumer,West,PROD-0004,Technology,Accessories,3,637.04,0.0,1911.12,325.59
ORD-000305,2023-07-12,2023-07-17,First Class,CUST-00483,Consumer,South,PROD-0005,Technology,Accessories,3,359.92,0.0,1079.76,359.18
ORD-000306,2026-01-23,2026-01-27,Standard Class,CUST-00840,Home Office,South,PROD-0006,Office Supplies,Paper,7,285.01,0.3,1396.55,454.35
ORD-000307,2025-10-11,2025-10-14,Standard Class,CUST-00012,Consumer,South,PROD-0007,Office Supplies,Art,5,279.57,0.0,1397.85,294.45
ORD-000308,2026-01-25,2026-01-30,Second Class,CUST-00318,Consumer,East,PROD-0008,Technology,Accessories,2,392.33,0.1,706.19,46.77
ORD-000309,2024-07-12,2024-07-19,Second Class,CUST-00526,Corporate,South,PROD-0009,Technology,Phones,7,379.41,0.15,2257.49,-111.32
ORD-000310,2025-11-18,2025-11-20,Standard Class,CUST-00202,Consumer,East,PROD-0010,Technology,Phones,1,97.29,0.0,97.29,37.89
ORD-000311,2024-11-11,2024-11-16,Standard Class,CUST-00583,Consumer,East,PROD-0011,Furniture,Furnishings,11,546.91,0.0,6016.01,1624.81
ORD-000312,2024-08-08,2024-08-14,Standard Class,CUST-00230,Consumer,Central,PROD-0012,Technology,Machines,4,271.08,0.0,1084.32,216.35
ORD-000313,2024-08-18,2024-08-21,Standard Class,CUST-00283,Corporate,West,PROD-0013,Office Supplies,Labels,10,408.36,0.1,3675.24,704.83
ORD-000314,2023-04-10,2023-04-13,Standard Class,CUST-00266,Home Office,South,PROD-0014,Office Supplies,Labels,5,850.54,0.1,3827.43,1307.06
ORD-000315,2025-06-09,2025-06-15,Standard Class,CUST-00068,Consumer,East,PROD-0015,Office Supplies,Binders,7,231.53,0.0,1620.71,613.91
ORD-000316,2026-01-01,2026-01-06,Standard Class,CUST-00419,Consumer,West,PROD-0016,Office Supplies,Binders,4,674.8,0.2,2159.36,252.67
ORD-000317,2024-10-05,2024-10-10,Standard Class,CUST-00043,Home Office,West,PROD-0017,Office Supplies,Storage,9,605.25,0.1,4902.53,9.87
ORD-000318,2023-02-08,2023-02-09,Standard Class,CUST-00737,Home Office,South,PROD-0018,Technology,Machines,9,19.15,0.0,172.35,61.28
ORD-000319,2023-07-22,2023-07-27,Standard Class,CUST-00304,Corporate,East,PROD-0019,Office Supplies,Paper,7,755.45,0.15,4494.93,1400.13
ORD-000320,2023-11-15,2023-11-20,Standard Class,CUST-00603,Corporate,West,PROD-0020,Technology,Machines,8,66.27,0.0,530.16,191.06
ORD-000321,2024-01-25,2024-01-28,First Class,CUST-00649,Consumer,South,PROD-0021,Office Supplies,Binders,2,709.71,0.0,1419.42,305.35
ORD-000322,2023-12-29,2024-01-01,Second Class,CUST-00549,Consumer,South,PROD-0022,Technology,Accessories,2,743.15,0.0,1486.3,181.27
ORD-000323,2026-04-23,2026-04-28,First Class,CUST-00207,Consumer,Central,PROD-0023,Office Supplies,Labels,1,689.17,0.0,689.17,156.85
ORD-000324,2025-11-27,2025-12-02,Second Class,CUST-00455,Consumer,East,PROD-0024,Furniture,Chairs,3,733.64,0.1,1980.83,-88.71
ORD-000325,2023-03-10,2023-03-11,Standard Class,CUST-00277,Corporate,Central,PROD-0025,Office Supplies,Art,10,746.56,0.15,6345.76,342.02
ORD-000326,2024-06-27,2024-07-04,Standard Class,CUST-00807,Consumer,West,PROD-0026,Technology,Copiers,1,290.16,0.2,232.13,-14.2
ORD-000327,2023-04-19,2023-04-22,First Class,CUST-00076,Corporate,West,PROD-0027,Office Supplies,Binders,7,418.35,0.0,2928.45,-273.44
ORD-000328,2024-04-01,2024-04-06,Standard Class,CUST-00045,Corporate,South,PROD-0028,Office Supplies,Labels,1,667.86,0.2,534.29,88.66
ORD-000329,2024-09-11,2024-09-13,Standard Class,CUST-00499,Consumer,West,PROD-0029,Office Supplies,Binders,10,322.07,0.0,3220.7,36.01
ORD-000330,2026-06-11,2026-06-15,Same Day,CUST-00584,Consumer,West,PROD-0030,Office Supplies,Storage,11,503.41,0.0,5537.51,633.89
ORD-000331,2023-01-19,2023-01-22,Standard Class,CUST-00141,Consumer,East,PROD-0031,Office Supplies,Paper,6,519.99,0.0,3119.94,1162.36
ORD-000332,2024-07-13,2024-07-14,Same Day,CUST-00017,Consumer,East,PROD-0032,Office Supplies,Labels,7,107.29,0.15,638.38,152.86
ORD-000333,2025-03-27,2025-04-03,Standard Class,CUST-00765,Corporate,West,PROD-0033,Office Supplies,Binders,3,506.81,0.1,1368.39,334.32
ORD-000334,2026-03-13,2026-03-14,Standard Class,CUST-00598,Corporate,South,PROD-0034,Technology,Phones,9,439.16,0.0,3952.44,1169.05
ORD-000335,2024-12-18,2024-12-23,Standard Class,CUST-00693,Home Office,East,PROD-0035,Furniture,Tables,9,724.17,0.2,5214.02,9.05
ORD-000336,2024-06-17,2024-06-23,Standard Class,CUST-00825,Home Office,South,PROD-0036,Office Supplies,Binders,1,71.32,0.0,71.32,21.53
ORD-000337,2023-12-01,2023-12-05,Standard Class,CUST-00694,Consumer,West,PROD-0037,Technology,Machines,8,66.5,0.0,532.0,70.29
ORD-000338,2025-04-22,2025-04-24,Second Class,CUST-00561,Consumer,West,PROD-0038,Office Supplies,Storage,9,9.76,0.15,74.66,21.38
ORD-000339,2024-12-19,2024-12-20,Standard Class,CUST-00830,Corporate,West,PROD-0039,Office Supplies,Binders,7,611.34,0.15,3637.47,-337.14
ORD-000340,2026-05-19,2026-05-23,First Class,CUST-00442,Consumer,South,PROD-0040,Technology,Machines,1,236.12,0.1,212.51,24.77
